track,album_name,artist,release_date,isrc,all_time_rank,track_score,spotify_streams,spotify_playlist_count,spotify_playlist_reach,spotify_popularity,youtube_views,youtube_likes,tiktok_posts,tiktok_likes,tiktok_views,youtube_playlist_reach,apple_music_playlist_count,airplay_spins,siriusxm_spins,deezer_playlist_count,deezer_playlist_reach,amazon_playlist_count,pandora_streams,pandora_track_stations,soundcloud_streams,shazam_counts,tidal_popularity,explicit_track,year,month
Hayloft II,Inside (Deluxe),Mother Mother,2022-01-28,CAW112100716,"3,408",23.5,216252006.0,55274.0,"8,810,602",70.0,164171809.0,2843492.0,"1,195","345,600",3837839.0,"90,730,940",13.0,"7,264",14,5.0,"6,002",13.0,"2,183,502","4,605",,"565,511",,1,2022,1
Tormenta (feat. Bad Bunny),Cracker Island,Gorillaz,2023-02-24,GBAYE2200465,"3,391",23.5,197096592.0,36980.0,"10,871,819",62.0,33253817.0,624663.0,"44,998","23,983,331",327222300.0,"363,746",14.0,"14,389",33,14.0,"355,332",20.0,"2,541,495",973,,"509,357",,1,2023,2
DJ Got Us Fallin' In Love,Europa FM Presenta Europa Baila,USHER,2010-01-01,USLF21000041,"3,402",23.5,841183589.0,178587.0,"102,898,525",76.0,485860020.0,3227301.0,"27,671","7,733,399",64589027.0,"188,887,432",112.0,"2,137",351,46.0,"508,592",18.0,"793,976,863","382,226","1,444,503","6,644,459",,0,2010,1
DIE,KMT,Gazo,2022-07-01,FR9W12215357,"3,393",23.5,168211673.0,38142.0,"4,366,481",62.0,112307349.0,619364.0,"380,000","66,718,830",687903274.0,,40.0,"10,122",,19.0,"581,012",13.0,"2,128",,,"874,725",,1,2022,7
You and Me,Leo,Shubh,2024-01-05,QMFMG2357542,"3,406",23.5,52919662.0,3838.0,"3,967,859",67.0,58026963.0,716085.0,,,,"29,757,537",11.0,113,,2.0,"5,934",5.0,"22,851",,,"161,254",,0,2024,1
Please Don't Fall In Love With Me,Please Don't Fall In Love With Me,Khalid,2024-04-05,USRC12400865,"3,415",23.5,32679509.0,4502.0,"36,934,463",,5253434.0,136619.0,,,,"446,313",34.0,"1,802",30,23.0,"1,118,319",33.0,"4,267,828",549,,"83,997",,0,2024,4
Aullando,"Los Campeones del Pueblo ""The Big Leagues""",Wisin & Yandel,2018-12-14,USSD11800386,"3,403",23.5,407025386.0,32596.0,"12,353,977",62.0,742853552.0,2408323.0,"41,816","1,175,713",16922902.0,"116,399,134",31.0,"8,549",51,11.0,"177,733",11.0,"87,201,744","19,602",,"1,862,363",,0,2018,12
El Incomprendido,El Incomprendido,Farruko,2021-09-30,USSD12100701,"3,412",23.5,186233910.0,58393.0,"11,050,675",55.0,114487705.0,1160464.0,"51,939","5,919,470",95822904.0,"6,639,701",46.0,"51,359",24,23.0,"365,413",19.0,"22,544,548","5,093",,"2,989,432",,1,2021,9
23,"23 (feat. Miley Cyrus, Wiz Khalifa & Juicy J) - Single",Mike WiLL Made-It,2013-01-01,USUM71312049,"3,409",23.5,339514083.0,62118.0,"14,714,742",63.0,1077541932.0,5697309.0,"791,577","18,838,361",164169789.0,"149,601,135",26.0,"5,802",,12.0,"40,463",20.0,"205,205,235","501,321",,"4,621,402",,1,2013,1
Guay,Guay,Ozuna,2024-04-18,QM6MZ2440135,"3,392",23.5,25134764.0,3004.0,"39,535,866",73.0,7120990.0,109558.0,,412,3319.0,"2,563,216",22.0,"2,941",,23.0,"2,273,951",21.0,"955,530",51,"94,933","104,141",,0,2024,4
Poesia Acï¿½ï¿½stica #6: Era uma,Poesia Acï¿½ï¿½stica #6: Era uma,Pineapple StormTv,2018-12-24,US7VG1878876,"3,397",23.5,290101322.0,29494.0,"7,278,455",66.0,895286211.0,5619411.0,,,,"5,780,216",7.0,304,,22.0,"196,695",9.0,,,,"305,405",,1,2018,12
Swang,SremmLife 2 (Deluxe),Rae Sremmurd,2016-08-12,USUM71603303,"3,405",23.5,658051344.0,128507.0,"19,018,702",66.0,502542395.0,3470603.0,"310,468","28,258,632",172756577.0,"33,622,630",65.0,"4,896",23,16.0,"71,832",,"138,182,258","127,406",,"3,394,835",,1,2016,8
Broke Boys,Her Loss,Drake,2022-11-04,USUG12208608,"3,399",23.5,143220845.0,57819.0,"6,493,900",61.0,17892665.0,186286.0,"8,535","2,306,269",26577093.0,,4.0,57,8,3.0,"2,699",12.0,"11,161,976","2,938",,"333,934",,1,2022,11
SMOKE IT OFF!,SMOKE IT OFF!,Lumi Athena,2022-11-22,QZTB32217762,"3,389",23.5,185817317.0,28912.0,"4,118,167",69.0,115720244.0,1632608.0,"125,310","30,612,777",237465039.0,"20,301",1.0,,,1.0,"12,642",,"661,275","2,151",,"675,371",,1,2022,11
Night Bus,Night Bus,KIDS,2022-12-09,DGA072230399,"3,401",23.5,5316.0,9.0,219,,307185270.0,750059.0,,,,,,1,,,,,,,,3,,0,2022,12
bad idea right?,bad idea right?,Olivia Rodrigo,2023-08-11,USUG12305006,"3,413",23.5,432831676.0,2667.0,"913,630",,,,,,,,14.0,"98,159",,4.0,"28,068",,,,,,,0,2023,8
What They Want,What They Want,Russ,2016-07-28,USSM11606200,"3,404",23.5,569767392.0,102907.0,"12,253,671",68.0,468513022.0,3937324.0,"539,686","137,326,889",1026583434.0,"16,982,165",65.0,715,,25.0,"25,133",,"301,411,280","105,587",,"3,181,996",,1,2016,7
All of Me - Radio Edit,"ýý3 Greatest Hits, Vol. 66",John Legend,2014-06-27,USSM11400599,"3,411",23.5,2379787239.0,362.0,"74,085",20.0,11365291.0,74275.0,,,,,4.0,"1,684",,1.0,175,,,,"162,140,441",,,0,2014,6
Corazï¿½ï¿½n F,Corazï¿½ï¿½n Frï¿½ï¿½o ,Jasiel Nuï¿½ï,2023-10-12,QMDA72384363,"3,420",23.4,79485128.0,6458.0,"10,455,834",,53649480.0,398179.0,"5,556","2,005,258",13574747.0,,4.0,,,2.0,"70,889",5.0,"2,343,674",370,"2,270,240","399,160",,0,2023,10
Take Care,Take Care (Deluxe),Drake,2011-11-15,USCM51100547,"3,431",23.4,622498643.0,110679.0,"26,798,475",70.0,454602464.0,2153347.0,"23,770","11,732,654",82945578.0,"164,634,951",93.0,180,10,17.0,"485,892",24.0,"499,293,917","876,303",,"5,506,262",,1,2011,11
A Sky Full of Stars,Los Nï¿½ï¿½meros 1 De 40 (El Disco De Los ï¿½ï,Coldplay,2014-01-01,GBAYE1400217,"3,421",23.4,1490987063.0,203270.0,"92,755,562",81.0,395515510.0,2684342.0,"971,368","157,727,782",1583375110.0,"8,447,636",12.0,"167,558",136,308.0,"906,029",39.0,,,,,,0,2014,1
Smack That - Dirty,Smack That (feat. Eminem),Akon,2006-01-01,USUM70609036,"3,422",23.4,1023825031.0,204464.0,"51,055,833",80.0,1251716030.0,8866662.0,,"279,003",1957205.0,"397,519,323",37.0,"28,439",,24.0,"316,904",25.0,"256,334,581","398,868",,"5,885,853",,1,2006,1
Ramen & OJ,Ramen & OJ,Joyner Lucas,2021-04-30,QZES92173120,"3,423",23.4,260117606.0,92337.0,"16,647,767",63.0,104323081.0,1049129.0,"10,100","1,200,633",12058693.0,"192,238,093",18.0,"1,030",6,8.0,"1,413,471",6.0,"17,681,699","10,893",,"1,320,861",,1,2021,4
Arhbo [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Arhbo (Music from the Fifa World Cup Qatar 2022 Official Soundtrack) [feat. FIFA Sound] - Single,Ozuna,2022-08-19,QZNMV2235460,"3,427",23.4,49549021.0,10601.0,"3,845,428",33.0,119899690.0,1194687.0,"1,100,000","183,128,923",3499011841.0,"75,508,012",5.0,"10,656",,4.0,"159,369",3.0,"118,911",689,,"1,090,933",,0,2022,8
MEGAVERSE,ROCK-STAR,Stray Kids,2023-11-10,US5TA2300150,"3,426",23.4,71016852.0,6500.0,"2,233,993",,68206031.0,1896395.0,,"1,691,624",6003993.0,"46,394,991",1.0,77,,1.0,"21,714",,"556,367","1,174","510,338","120,216",,0,2023,11
Come See Me,Come See Me - Single,Rod Wave,2023-09-01,USQX92305090,"3,428",23.4,28876525.0,6626.0,"1,303,808",,22591925.0,181723.0,"22,448","3,568,216",28824932.0,"174,302,192",8.0,52,,8.0,"245,881",12.0,"3,335,211","3,246","9,020,887","102,901",,1,2023,9
Cool With You,NewJeans 2nd EP 'Get Up',NewJeans,2023-07-21,USA2P2330072,"3,425",23.4,165916276.0,17423.0,"3,301,778",70.0,52705822.0,887461.0,"43,015","13,217,486",92644726.0,"9,441,934",6.0,"4,205",31,3.0,"65,546",30.0,"570,444",456,"861,470","139,260",,0,2023,7
Dark Matter,Dark Matter,Pearl Jam,2024-02-13,USUG12309749,"3,430",23.4,11776885.0,2274.0,"7,617,471",,1925268.0,46321.0,,,,"3,129,371",21.0,"48,334",45,12.0,"112,918",21.0,"1,653,373",573,,"154,162",,0,2024,2
Shameless,Shameless,Camila Cabello,2019-09-05,USSM11905431,"3,419",23.4,524463179.0,59700.0,"20,404,459",76.0,297234963.0,4259163.0,"330,599","142,205,855",1255373850.0,"95,023,763",35.0,"3,430",,16.0,"139,963",14.0,"30,216,738","24,668","6,169,230","4,462,173",,0,2019,9
New Freezer (feat. Kendrick Lamar),New Freezer (feat. Kendrick Lamar),Rich The Kid,2017-09-25,USUM71708973,"3,424",23.4,317302250.0,59316.0,"12,635,825",54.0,113727264.0,1143446.0,"169,932","44,327,209",286048019.0,"4,852,424",63.0,"7,340",140,14.0,"29,601",6.0,"87,899,940","48,970","74,265,281","2,007,712",,1,2017,9
GTA.mp3,GTA.mp3,Emilia,2023-09-07,USSD12300253,"3,429",23.4,103722826.0,13322.0,"11,067,087",,55495034.0,291171.0,"90,830","8,610,012",81845600.0,"413,657",16.0,"7,582",251,22.0,"447,202",17.0,"152,649",,,"105,207",,0,2023,9
Dembow,Dembow,Danny Ocean,2017-12-08,USWL11700269,"3,441",23.3,579189526.0,60397.0,"11,805,084",65.0,828853696.0,3086157.0,"84,450","21,202,350",158504854.0,"199,705,679",34.0,"5,406",9,20.0,"37,649",12.0,"6,723,858","7,832",,"1,619,550",,0,2017,12
WAKE UP!,WAKE UP!,MoonDeity,2022-08-05,QM6N22283397,"3,435",23.3,152307497.0,35409.0,"17,925,243",67.0,154243444.0,1898082.0,"20,600","13,109,944",120806447.0,"21,795,577",10.0,,,2.0,"83,044",,"612,716",648,,"1,106,286",,1,2022,8
ECHOES: Cala Boca Menino,Echoes,Fire! Orchestra,2023-04-14,NOFGR2331100,"3,438",23.3,11960.0,69.0,"4,543",2.0,234911523.0,836587.0,,,,,,7,,,,,,,,,,0,2023,4
Dembow,Dembow,Danny Ocean,2017-12-08,USWL11700269,"3,441",23.3,579189526.0,60397.0,"11,805,084",65.0,828853696.0,3086157.0,"84,450","21,202,350",158504854.0,"199,705,679",34.0,"5,406",9,20.0,"37,649",12.0,"6,723,858","7,832",,"1,619,550",,0,2017,12
Down Bad,THE TORTURED POETS DEPARTMENT,Taylor Swift,2024-04-18,USUG12401049,"3,437",23.3,210385853.0,418.0,"1,952,536",,,,,,,,69.0,7,,9.0,"51,872",,,,,,,0,2024,4
Fast,Death Race For Love (Bonus Track Version),Juice WRLD,2019-03-08,USUG11900385,"3,450",23.3,392674468.0,73288.0,"11,414,109",62.0,119252275.0,1233579.0,"157,773","6,752,332",39728302.0,"45,827,043",27.0,2,,5.0,"96,571",7.0,"14,217,098","31,942","45,171,143","780,444",,1,2019,3
Come and See Me (feat. Drake),Come and See Me (feat. Drake),PARTYNEXTDOOR,2016-03-23,USWB11600360,"3,436",23.3,609032900.0,93938.0,"19,349,153",66.0,176053242.0,1338088.0,"29,280","6,397,249",38686929.0,"45,597,343",27.0,"7,568",65,45.0,"36,409",19.0,,,"87,762,940","2,529,532",,1,2016,3
Myself,COSMIC,Bazzi,2018-04-12,USAT21801524,"3,443",23.3,279105227.0,46745.0,"6,489,845",59.0,138981651.0,2563777.0,"5,018,008","375,872,882",4596936089.0,"21,471,340",16.0,625,,12.0,"52,562",3.0,"37,479,569","28,483",,"2,446,779",,0,2018,4
Muï¿½ï¿½,Muï¿½ï¿½ecas - Si,TINI,2023-01-12,USHR12244823,"3,440",23.3,162551255.0,20554.0,"11,413,592",57.0,159174916.0,713718.0,,,,"5,714,999",13.0,"6,446",270,23.0,"190,116",29.0,"355,966",99,,,,0,2023,1
"BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix","BESAME (feat. Tiago PZK, Khea & Neo Pistea) [Remix]",Bhavi,2024-04-16,BK4DA2410627,"3,444",23.3,66225764.0,4531.0,"17,931,371",78.0,,,,,,,6.0,332,,4.0,"286,644",9.0,,,,"103,512",,1,2024,4
LOCO,CRAZY IN LOVE,ITZY,2021-09-24,US5TA2100051,"3,451",23.3,259023338.0,21380.0,"4,116,327",63.0,381462973.0,6675316.0,"134,789","161,181,653",909400567.0,"140,676,480",13.0,"1,395",136,1.0,492,19.0,"1,484,382","1,278",,,,0,2021,9
Life's A Mess (feat. Halsey),Life's A Mess (feat. Halsey),Juice WRLD,2020-07-06,USUG12002091,"3,442",23.3,319737440.0,63731.0,"10,636,802",61.0,108796209.0,1558911.0,"8,422","1,394,175",11172071.0,"436,544",20.0,99,,9.0,"94,300",6.0,"31,215,577","10,159","28,894,710","375,289",,1,2020,7
Do I Wanna Know?,Do I Wanna Know?,Arctic Monkeys,2013-01-01,GBCEL1300332,"3,432",23.3,2188592950.0,11669.0,"2,167,817",46.0,1719916219.0,10641718.0,,,,"276,011,994",7.0,"86,851",,11.0,"5,205",9.0,,,,,,0,2013,1
Have Mercy,Have Mercy,Chlï¿½,2021-09-10,USSM12105357,"3,445",23.3,202781631.0,32888.0,"14,372,026",60.0,1271445.0,21984.0,"673,047","323,827,842",2410282562.0,"4,761,746",44.0,"119,001","1,447",14.0,"77,824",35.0,"67,145,429","19,010","4,649,990","1,690,643",,1,2021,9
Cake By The Ocean - Cover,FOLIAGE PLANT selected by KIKO,epi records,2023-02-16,TCJPU2357716,"3,537",23.3,1614203949.0,1.0,,,,,,,,,,,,,,,,,,,,1,2023,2
Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),benny blanco,2022-08-05,USUM72210832,"3,449",23.3,259730016.0,21452.0,"21,180,923",62.0,102357127.0,3788945.0,"168,727","98,491,449",597069529.0,"3,913,529,220",37.0,"86,708",51,17.0,"489,652",25.0,"9,835,348","1,046",,"858,779",,0,2022,8
Yebbaï¿½ï¿½ï¿½s Hear,Certified Lover Boy,Drake,2021-09-03,USUG12104407,"3,448",23.3,349849639.0,81889.0,"12,970,647",71.0,59701089.0,650033.0,"96,428","61,939,371",352584596.0,"21,631,984",13.0,12,8,6.0,"175,258",3.0,"6,377,789","7,857",,"1,419,180",,1,2021,9
Drums (Feat. Kim Petras),Drums (Feat. Kim Petras),James Hype,2023-10-06,GBUM72308471,"3,434",23.3,48573000.0,12116.0,"42,703,266",,10575780.0,130509.0,583,"184,636",7526758.0,"49,677,185",26.0,"49,396",176,33.0,"548,530",17.0,"424,106",177,,"773,165",,0,2023,10
El Avioncito,El Avioncito,Giblack,2021-10-28,ESA011561085,"3,447",23.3,11569095.0,3147.0,"419,656",41.0,134929794.0,751052.0,"2,517,500","382,042,979",5210740180.0,"3,330,686",4.0,"1,816",,3.0,"53,234",,"31,084",610,,"226,882",,0,2021,10
Handle On You,Handle On You,Parker McCollum,2022-08-05,USUM72211050,"3,439",23.3,103858433.0,17543.0,"4,890,850",63.0,23571548.0,127913.0,"5,710","2,180,810",32959012.0,"349,600",18.0,"203,279",31,2.0,"87,391",16.0,"35,876,540","3,647",,"481,957",,0,2022,8
"Non, je ne regrette rien",Edith Piaf Essentials : The Greatest Hits of the Most Popular French Singer,ýýdith Piaf,2024-05-07,FR6F32336520,"3,433",23.3,168750749.0,1.0,1,19.0,,,,,,,,,,,,,,,,,,0,2024,5
Montagem - Pr Funk,Montagem - Pr Funk - Single,BARATO NATION,2023-12-27,IEWNY2348674,"3,867",23.2,332936854.0,6.0,22,,,,,,,,,,,,,,,,,,,0,2023,12
Tunnel Vision,Tunnel Vision,Kodak Black,2017-02-17,USAT21700379,"3,477",23.2,654828389.0,139540.0,"20,919,688",68.0,97450066.0,884775.0,"122,425","10,413,135",86649600.0,"949,109",75.0,"7,257",15,19.0,"55,211",9.0,"312,321,561","209,828",,"3,010,996",,1,2017,2
White Tee (with NO1-NOAH),Life On Earth - EP,Summer Walker,2020-07-10,USUM72013570,"3,474",23.2,277094824.0,75966.0,"16,182,804",63.0,118824965.0,1513533.0,"299,390","71,831,644",537618525.0,"86,473,375",18.0,868,36,10.0,"50,742",,"8,138,349","14,923","13,393,881","3,474,234",,1,2020,7
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý - Single,TaitosmitH,2024-03-26,THG012400089,"3,462",23.2,2759335.0,248.0,"177,260",,40796081.0,268043.0,,,,,4.0,55,,,,,,,,"17,660",,0,2024,3
I'm Not The Only One,I'm Not The Only One,Sam Smith,2014-09-11,GBUM71404663,"3,458",23.2,93040974.0,10520.0,"1,711,940",16.0,1663836563.0,6794854.0,,,,"1,467,134,947",4.0,"82,591",,6.0,434,,"68,684,032","22,433",,,,0,2014,9
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýý,2023-10-05,THSOH2308099,"3,455",23.2,3872.0,5.0,3,,,,"917,800","4,413,567",135542729.0,,,,,,,,,,,146,,0,2023,10
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,Chris Jedi,2022-05-20,USUM72201829,"3,471",23.2,411006233.0,63319.0,"20,006,639",67.0,6186421.0,60126.0,,,,,29.0,"19,221",60,12.0,"1,978,603",21.0,"18,018,765","2,734",,"1,029,664",,1,2022,5
Too Easy,Too Easy,Gunna,2021-09-24,QMCE32100757,"3,452",23.2,133039977.0,69577.0,"7,803,085",54.0,21842375.0,250732.0,"33,573","29,171,201",241202185.0,"27,878,588",17.0,"19,365",401,3.0,"7,731",9.0,"15,478,634","3,139","13,914,231","216,542",,1,2021,9
Walking On A Dream,Walking On A Dream,Empire Of The Sun,2008-01-01,AUEI10800039,"3,476",23.2,923637058.0,248136.0,"72,561,268",74.0,326484288.0,2513872.0,"729,463","158,541,861",1346152082.0,"31,766,857",180.0,"62,766",111,88.0,"480,807",62.0,"366,981,662","229,532",,"9,554,869",,0,2008,1
Take Two,Take Two,BTS,2023-06-09,USA2P2323050,"3,461",23.2,259288333.0,9472.0,"17,478,821",69.0,40948018.0,2324228.0,"432,500","93,022,348",503776050.0,,36.0,"10,787",4,9.0,"91,422",18.0,"1,416,625",486,,"320,367",,0,2023,6
Water (Remix),Water (Remix) - Single,Tyla,2023-11-17,USSM12308549,"3,473",23.2,51588608.0,14616.0,"7,031,379",,,,"28,200","1,366,281",18843138.0,,28.0,"23,379",,11.0,"41,131",12.0,"2,832,393","1,084","346,063","274,717",,0,2023,11
You Know You Like It,You Know You Like It,DJ Snake,2014-10-14,USUM71414293,"3,465",23.2,506083686.0,88997.0,"19,591,325",65.0,191257884.0,1917299.0,"22,248","8,081,963",53859932.0,"17,749,865",105.0,"20,173",45,38.0,"196,761",16.0,"359,711,385","126,499","51,994,371","14,034,296",,0,2014,10
Bom Diggy,Bom Diggy - Single,Zack Knight,2017-08-24,QM6P41715585,"3,464",23.2,55362558.0,9861.0,"2,598,056",46.0,1292844409.0,5695565.0,"75,620","3,354,781",45939694.0,"158,638,266",3.0,495,,1.0,861,,,,,"480,815",,0,2017,8
Mati-Matian,Mati-Matian - Single,Mahalini,2024-03-29,QZZNV2400046,"3,472",23.2,52510463.0,992.0,"9,607,115",76.0,27329009.0,200501.0,,,,,9.0,746,,,,,,,,"12,270",,0,2024,3
Live Another Day,Phonkageddon,Kordhell,2021-08-27,QZMEM2171029,"3,470",23.2,283108875.0,69176.0,"20,246,527",66.0,147447678.0,1916013.0,"115,000","93,038,797",1067856594.0,"56,188",14.0,1,,3.0,"91,280",1.0,"2,893,729","1,198",,"1,365,064",,1,2021,8
Ana Ghaltan,Cigara,Bahaa Sultan,2021-12-27,EGA092200106,"3,468",23.2,8316794.0,1342.0,"217,990",47.0,,,173,"15,714",307818.0,,,631,,1.0,"2,094",,,,"46,825,425","8,447",,0,2021,12
Sexo Virtual,VICE VERSA,Rauw Alejandro,2021-06-25,USSD12100294,"3,460",23.2,293361823.0,61096.0,"10,057,845",66.0,141862016.0,1051171.0,"678,500","156,741,590",1336043098.0,"8,383,884",58.0,"1,054",,10.0,"582,123",2.0,"7,467,616","1,862",,"717,742",,1,2021,6
"Nï¿½ï¿½o, Nï¿½",Piseiro Sofrï¿½ï¿½,Mari Fernandez,2021-04-29,BCFWR2100002,"3,469",23.2,158404124.0,19033.0,"5,413,126",51.0,156298379.0,1025633.0,"2,418,608","89,218,584",927182106.0,"218,620,029",32.0,"5,312",,27.0,"134,250",4.0,"1,380",4,"27,099",,,0,2021,4
ýý ýýýýýýýý ýýýýýýýýýý,ýý ýýýýýýýý ýýýýýýýýýý,Moreart,2020-12-04,FR26V2072992,"3,475",23.2,60358583.0,32582.0,"1,788,403",50.0,43371351.0,749082.0,"3,001,121","650,159,397",8680132146.0,"994,101",4.0,340,,,,3.0,"2,287,886","1,511",,"3,413,948",,1,2020,12
Chasin' You,If I Know Me,Morgan Wallen,2018-04-27,QZ22S1800006,"3,466",23.2,609984789.0,66397.0,"14,589,013",74.0,255780709.0,1101498.0,"91,600","18,502,723",142412314.0,"400,499,073",43.0,"162,999",8,4.0,"3,383",12.0,"231,456,245","81,165",,"1,494,580",,0,2018,4
Ali Cabbar,Parti ï¿½ï¿½,Emir Can ï¿½ï¿½ï,2023-06-02,TRAUR2300024,"3,467",23.2,63442980.0,10414.0,"1,765,706",58.0,127252829.0,552569.0,"84,400","3,171,710",108671025.0,"4,788,783",7.0,"4,502",,,,,,,,"224,773",,0,2023,6
Clouds,Clouds - Single,BUNT.,2023-01-12,QZTBB2202743,"3,459",23.2,149986283.0,48038.0,"50,298,372",63.0,9500978.0,157127.0,369,"686,653",13195696.0,"5,469,007",31.0,"11,060",185,40.0,"658,774",11.0,"2,277,841",391,,"668,816",,0,2023,1
Let Your Boys Be Country,Let Your Boys Be Country,Jason Aldean,2023-08-25,QMRSZ2301462,"3,456",23.2,21485335.0,4032.0,"1,727,967",1.0,5878965.0,68296.0,"7,812","786,980",9858141.0,"151,380,225",9.0,"85,293",8,,,11.0,"28,859,182","1,470","242,451","92,321",,0,2023,8
Spin You Around (1/24),Spin You Around (1/24),Morgan Wallen,2024-01-26,USUG12400786,"3,453",23.2,77564567.0,7109.0,"6,908,240",,,,,,,,23.0,"4,805",,8.0,"1,666,518",15.0,"18,934,813","5,191","156,552","115,609",,0,2024,1
Solo Me Dejaste,Solo Me Dejaste,Grupo Marca Registrada,2022-07-08,USDXS2202170,"3,454",23.2,175374235.0,19506.0,"8,147,122",66.0,236220298.0,1251377.0,"32,800","18,078,777",146435027.0,,4.0,104,,,,,"12,750,592","2,203",,"460,868",,0,2022,7
Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,2015-01-09,USSM11408374,"3,457",23.2,1060255231.0,88246.0,"45,330,466",71.0,950074212.0,5331921.0,"639,780","19,939,783",196304893.0,"200,462,207",117.0,"54,682",32,183.0,"224,787",23.0,,,,"8,460,234",,0,2015,1
"Don't Give Up On Me - (From ""Five Feet Apart"")","Don't Give Up On Me (From ""Five Feet Apart"")",Andy Grammer,2019-02-13,QMRSZ1802908,"3,463",23.2,509011250.0,72182.0,"9,700,882",67.0,220773540.0,2241242.0,"195,726","94,397,647",685543612.0,"40,401,043",31.0,"9,535",,2.0,"16,182",1.0,"127,404,246","79,212","12,271,237","3,377,256",,0,2019,2
Jingle Bell Rock,"Essential Classics, Vol. 141: Bobby Helms",Bobby Helms,2023-11-03,ES31E2304202,"3,478",23.1,964357785.0,2.0,"21,523",,,,,,,,,,,,,,,,,,,0,2023,11
Talk Dirty (feat. 2 Chainz),VTM Kzoom Hits Best Of 2013,Jason Derulo,2013-01-01,USWB11302648,"3,489",23.1,718634962.0,116033.0,"31,380,421",65.0,88651556.0,872188.0,"220,691","63,662,766",429272415.0,"30,042,463",64.0,"49,011",625,42.0,"160,808",11.0,"524,355,500","700,893",,"14,696,611",,1,2013,1
Nail Tech,Nail Tech,Jack Harlow,2022-02-18,USAT22200223,"3,497",23.1,224376030.0,65837.0,"16,010,323",56.0,67524036.0,880646.0,"28,152","15,485,348",205572867.0,"491,741,705",28.0,"28,104",103,17.0,"45,115",9.0,"10,975,482","3,861",,"581,658",,1,2022,2
Lahore,Kultural Inkursions,Guru Randhawa,2018-07-27,TCADS1892866,"3,496",23.1,77999.0,96.0,"7,682",,1174983850.0,6804449.0,,433,6457.0,"166,548,749",,,,,,,,,,,,0,2018,7
The Summoning,The Summoning - Single,Sleep Token,2023-01-06,GBUM72200352,"3,484",23.1,135976140.0,41454.0,"4,335,379",69.0,37952419.0,465940.0,"3,074","1,344,946",14785534.0,"6,852,259",22.0,"3,782",3,1.0,"1,382",2.0,"2,998,363","3,325","861,468","390,413",,0,2023,1
Feel It Still,Woodstock,Portugal. The Man,2017-06-15,USAT21700438,"3,492",23.1,1303018999.0,239.0,"18,020",26.0,,,,,,,309.0,,,,,4.0,"677,785,992","228,376",,"21,207,408",,0,2017,6
TROLLZ (with Nicki Minaj),TROLLZ (with Nicki Minaj),6ix9ine,2020-06-12,QZA742002508,"3,481",23.1,169376113.0,37282.0,"5,544,584",2.0,485978356.0,7474199.0,"481,594","84,039,891",728033853.0,"309,404,629",12.0,"5,773",,5.0,"22,966",,"4,875,023","8,123",,"1,192,023",,1,2020,6
Cover Me Up,Cover Me Up,Morgan Wallen,2019-04-05,QZ22S1800057,"3,499",23.1,457252350.0,58811.0,"6,992,809",70.0,284333103.0,1250573.0,"152,118","25,018,657",226942604.0,"162,713,583",14.0,946,,2.0,"3,288",7.0,"189,236,636","95,208","5,855,288","821,584",,0,2019,4
Un Verano Sin Ti,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214895,"3,495",23.1,360149048.0,49439.0,"8,856,237",69.0,94595491.0,955663.0,"32,000","21,771,827",154135701.0,"31,810,445",11.0,681,,,,2.0,"14,011,928","17,893",,"290,721",,0,2022,5
Mi Morenita,Mi Morenita - Single,Grupo Marca Registrada,2024-05-24,USA2P2432334,"3,494",23.1,8104357.0,456.0,"36,732,009",68.0,9180171.0,67291.0,,,,,3.0,,,1.0,"33,919",,,,,"23,137",,0,2024,5
Get A Guitar,Get A Guitar,RIIZE,2023-09-04,KRA302300278,"3,485",23.1,67887030.0,5721.0,"6,337,730",,106807094.0,1208052.0,"32,698","61,647,208",430468374.0,"617,159,135",7.0,"1,289",,3.0,"229,974",10.0,"49,008",152,,"170,700",,0,2023,9
